"NAF Nr";"NAF name";"Country";"Registration Date";"Expiry Date"
"25904";"chucklehead";"England";"2018-05-20";"2022-08-28"
"25905";"idunahobbything";"England";"2018-05-20";"2024-08-11"
"25906";"weeble";"United States of America";"2018-05-20";"2025-11-24"
"25907";"Lethalidus";"Spain";"2018-05-21";"2019-05-21"
"25908";"Iponoo";"Spain";"2018-05-21";"2019-05-21"
"25909";"Renoloko";"Spain";"2018-05-21";"2026-05-18"
"25910";"JackT";"Italy";"2018-05-21";"2019-05-21"
"25911";"Patta";"Italy";"2018-05-21";"2020-05-21"
"25912";"Pljs";"Italy";"2018-05-21";"2022-12-05"
"25913";"Vico";"Italy";"2018-05-21";"2019-05-21"
"25914";"Phoenicis";"Italy";"2018-05-21";"2020-05-21"
"25915";"JohnnyJetpants";"England";"2018-05-21";"2019-05-21"
"25916";"Millarcus27";"England";"2018-05-21";"2019-05-21"
"25917";"zaubagooba";"United States of America";"2018-05-21";"2022-02-04"
"25918";"Miki88";"Scotland";"2018-05-21";"2019-05-21"
"25919";"bunny6383";"Wales";"2018-05-21";"2023-07-14"
"25920";"longhorntroy";"Canada";"2018-05-21";"2019-05-21"
"25921";"Jay-bob";"Scotland";"2018-05-22";"2019-05-22"
"25922";"LouBega";"England";"2018-05-22";"2025-03-09"
"25923";"Jerricho67";"Scotland";"2018-05-22";"2019-05-22"
"25924";"J";"Scotland";"2018-05-22";"2023-10-09"
"25925";"LadyTogepi";"Chile";"2018-05-22";"2019-05-22"
"25926";"Nacho_jmf";"Chile";"2018-05-22";"2019-05-22"
"25928";"dalibor";"Slovak Republic";"2018-05-22";"2020-05-27"
"25929";"sebby";"Malta";"2018-05-22";"2019-05-22"
"25930";"Etxajaun";"Spain";"2018-05-22";"2021-05-22"
"25931";"Farnesio";"Spain";"2018-05-22";"2020-12-07"
"25932";"I_rracional";"Spain";"2018-05-22";"2020-12-07"
"25933";"Timmy92";"Spain";"2018-05-22";"2024-10-29"
"25934";"Jevins";"Spain";"2018-05-22";"2026-04-30"
"25935";"mythestopheles";"Canada";"2018-05-22";""
"25936";"Picnicmik";"England";"2018-05-22";"2025-10-01"
"25937";"The_Warden";"Greece";"2018-05-23";"2019-05-23"
"25938";"Hotradish";"Greece";"2018-05-23";"2019-05-23"
"25939";"ianos";"Greece";"2018-05-23";"2021-07-05"
"25940";"double1s";"England";"2018-05-23";"2020-05-23"
"25941";"SzieberthAdam";"Hungary";"2018-05-23";"2021-01-14"
"25942";"MetalGoat";"Hungary";"2018-05-23";"2019-05-23"
"25943";"Csáki";"Hungary";"2018-05-23";"2023-06-02"
"25944";"QueenB";"Malta";"2018-05-23";"2020-09-30"
"25945";"terrance42";"United States of America";"2018-05-23";"2023-05-27"
"25946";"icks";"United States of America";"2018-05-23";"2026-05-31"
"25947";"eboncrow";"United States of America";"2018-05-23";"2027-03-23"
"25948";"rogue5";"United States of America";"2018-05-24";"2021-06-18"
"25949";"thegoose";"England";"2018-05-24";""
"25950";"Lifeofleisure";"United States of America";"2018-05-25";"2019-05-25"
"25951";"nickelodeon";"North Ireland";"2018-05-26";"2019-05-26"
"25952";"boss-gorka";"Germany";"2018-05-27";"2021-07-05"
"25953";"FedeC";"Uruguay";"2018-05-27";"2026-05-11"
"25954";"ravenmojo";"United States of America";"2018-05-27";"2028-09-25"
"25955";"BlackCaps";"New Zealand";"2018-05-27";"2027-10-10"
"25956";"Sh4d0wsw0rd";"Canada";"2018-05-27";"2019-05-27"
"25957";"ragnarclaw";"Singapore";"2018-05-27";"2019-05-27"
"25958";"ohnesorg";"Sweden";"2018-05-28";"2019-05-28"
"25959";"Pasteque";"France";"2018-05-28";"2024-03-13"
"25960";"ork123";"England";"2018-05-28";"2022-10-12"
"25961";"OgreSky511";"United States of America";"2018-05-28";"2022-08-25"
"25962";"AsYouWish67";"United States of America";"2018-05-28";"2019-05-28"
"25963";"FarmBoy25";"United States of America";"2018-05-28";"2019-05-28"
"25964";"thyreus";"Germany";"2018-05-29";"2026-12-12"
"25965";"garf";"France";"2018-05-29";"2020-06-18"
"25966";"borin_official";"France";"2018-05-29";"2023-09-02"
"25967";"EnglishT";"United States of America";"2018-05-30";"2022-05-30"
"25968";"ScreamingT";"United States of America";"2018-05-30";"2019-05-30"
"25969";"Savarr";"United States of America";"2018-05-30";"2026-02-17"
"25970";"cullen99";"England";"2018-05-30";"2019-05-30"
"25971";"siggi";"Switzerland";"2018-05-30";"2026-05-30"
"25972";"angrypanda";"United States of America";"2018-05-30";"2019-05-30"
"25973";"KeepitCoul";"Australia";"2018-05-30";"2025-09-04"
"25974";"ronaldbeanio";"England";"2018-05-31";"2026-09-07"
"25975";"ahzek";"England";"2018-05-31";"2026-11-11"
"25976";"kross";"France";"2018-05-31";"2025-06-13"
"25977";"mooseman";"Undisclosed";"2018-05-31";"2019-05-31"
"25978";"ba35red";"England";"2018-05-31";"2021-01-25"
"25979";"hwd";"England";"2018-06-01";"2025-09-28"
"25980";"Lemmiwinks";"England";"2018-06-01";"2023-04-05"
"25981";"ravenskystorm";"England";"2018-06-01";"2024-03-02"
"25982";"RobHacker";"England";"2018-06-02";"2019-06-02"
"25983";"Admiral90";"Scotland";"2018-06-02";"2019-06-02"
"25984";"morten_snow";"Denmark";"2018-06-02";""
"25985";"Odette1148";"United States of America";"2018-06-02";"2019-06-02"
"25986";"Trudem84";"United States of America";"2018-06-02";"2024-01-17"
"25987";"gcflash";"Undisclosed";"2018-06-03";"2019-06-03"
"25988";"fubarpenn";"England";"2018-06-03";"2023-11-03"
"25989";"brianwdunbat";"United States of America";"2018-06-03";"2022-02-27"
"25990";"mates";"Slovak Republic";"2018-06-04";"2020-09-14"
"25991";"toddy";"England";"2018-06-04";"2019-06-04"
"25992";"Ginosky";"Italy";"2018-06-04";"2019-06-04"
"25994";"Centurion576";"United States of America";"2018-06-04";"2025-08-19"
"25995";"Gruff";"England";"2018-06-05";"2021-09-14"
"25996";"Colaster";"England";"2018-06-05";"2019-06-05"
"25997";"MisspelledTree";"England";"2018-06-05";"2026-04-26"
"25998";"Awekids_Orchids";"England";"2018-06-05";"2022-09-23"
"25999";"elgolo13";"Spain";"2018-06-05";"2019-06-05"
"26000";"slmaril1";"United States of America";"2018-06-05";"2019-06-05"
"26001";"celebere";"United States of America";"2018-06-05";"2019-06-05"
"26002";"Cclown";"Chile";"2018-06-05";"2019-06-05"
"26003";"quigonjim";"England";"2018-06-05";"2019-06-05"
"26004";"shadowteanor";"Germany";"2018-06-05";"2026-06-05"
"26005";"MJF1704";"Germany";"2018-06-06";"2028-06-06"
"26006";"Finn08";"Germany";"2018-06-06";"2026-05-03"
"26007";"shy_guy";"Australia";"2018-06-07";"2019-06-10"
"26008";"Byku";"Poland";"2018-06-07";"2019-06-07"
"26009";"Opos";"Poland";"2018-06-07";"2019-06-07"
"26010";"Witch_Ancestor";"Australia";"2018-06-07";"2024-03-22"
"26011";"danbob";"England";"2018-06-08";"2022-06-08"
"26012";"pappa_tank";"England";"2018-06-08";"2024-10-09"
"26013";"Biromryn";"Bulgaria";"2018-06-09";"2026-01-26"
"26014";"WhiteWolfBg94";"Germany";"2018-06-09";"2020-07-09"
"26015";"Bluscale";"England";"2018-06-09";"2019-06-09"
"26016";"Maccers";"England";"2018-06-09";"2019-06-09"
"26017";"Bowers616";"England";"2018-06-09";"2019-06-09"
"26018";"Archer_Gaming";"England";"2018-06-09";"2019-06-09"
"26019";"DeviantC";"England";"2018-06-09";"2019-06-09"
"26020";"funeralconfetti";"United States of America";"2018-06-09";""
"26021";"bgmcclean";"England";"2018-06-09";"2026-02-24"
"26022";"tarren63";"United States of America";"2018-06-09";"2021-08-16"
"26023";"Brakefield";"Canada";"2018-06-09";"2019-06-09"
"26024";"JTaylor";"Canada";"2018-06-09";"2019-06-09"
"26025";"escarrrune";"Germany";"2018-06-10";"2019-06-10"
"26026";"Laskas";"Greece";"2018-06-10";"2019-06-10"
"26027";"thertra";"United States of America";"2018-06-10";"2028-09-01"
"26028";"aaronjmcd15";"United States of America";"2018-06-10";"2019-06-10"
"26029";"dasteamtank";"United States of America";"2018-06-10";"2019-06-10"
"26030";"arale";"Spain";"2018-06-11";"2019-06-11"
"26031";"jfavaz";"Portugal";"2018-06-11";"2024-02-11"
"26032";"fbrains";"Portugal";"2018-06-11";"2020-12-17"
"26033";"karnuss";"Portugal";"2018-06-11";"2028-09-01"
"26034";"varese";"Portugal";"2018-06-11";"2022-10-25"
"26035";"pertz";"England";"2018-06-11";"2019-06-11"
"26036";"tuorgustavo";"Portugal";"2018-06-11";"2026-02-26"
"26037";"pinto";"Portugal";"2018-06-11";"2025-11-18"
"26038";"carrasco";"Portugal";"2018-06-11";"2022-06-11"
"26039";"pjaloures";"Portugal";"2018-06-11";"2019-06-11"
"26040";"jisidro";"Portugal";"2018-06-11";"2019-06-11"
"26041";"bsettimelli";"Portugal";"2018-06-11";"2019-06-11"
"26042";"gazzatrot";"England";"2018-06-11";""
"26043";"Fragolina";"England";"2018-06-12";"2019-06-12"
"26044";"Cyagen";"Germany";"2018-06-12";"2020-06-12"
"26045";"AlbT";"Germany";"2018-06-12";"2024-09-10"
"26046";"turloghdubh";"Spain";"2018-06-14";"2022-08-19"
"26047";"Weezyl";"United States of America";"2018-06-14";"2019-06-14"
"26048";"m4cguff1n";"United States of America";"2018-06-14";"2025-11-29"
"26049";"aradian2001";"United States of America";"2018-06-14";"2019-06-14"
"26050";"cdassak";"Greece";"2018-06-15";"2026-11-12"
"26051";"velnu_suns";"United States of America";"2018-06-15";"2021-11-28"
"26052";"matamusgos";"Spain";"2018-06-15";"2019-06-15"
"26053";"polloajillo";"Spain";"2018-06-15";""
"26054";"majorken316";"England";"2018-06-15";"2022-03-11"
"26055";"mighty_zug";"United States of America";"2018-06-15";"2019-06-15"
"26056";"Madax";"France";"2018-06-16";"2019-06-16"
"26057";"Ægir";"France";"2018-06-16";"2025-11-19"
"26058";"Relax";"France";"2018-06-16";"2024-03-27"
"26059";"Snot_Spirit";"France";"2018-06-16";"2019-06-16"
"26060";"Mordikar";"France";"2018-06-16";"2024-09-05"
"26061";"Madgik";"France";"2018-06-16";"2021-10-01"
"26062";"Lepropre";"France";"2018-06-16";"2024-02-02"
"26063";"Hakkai";"France";"2018-06-16";"2019-06-16"
"26064";"Guinou";"France";"2018-06-16";"2019-06-16"
"26065";"Guigui_MLF";"France";"2018-06-16";"2019-06-16"
"26066";"Kral";"France";"2018-06-16";"2024-03-02"
"26067";"PaulaAn";"Poland";"2018-06-16";"2019-06-16"
"26068";"Oren";"Poland";"2018-06-16";"2026-06-02"
"26069";"Gleniu";"Poland";"2018-06-16";"2025-01-21"
"26070";"AdiJuve";"Poland";"2018-06-16";"2025-01-21"
"26071";"Genedan";"Poland";"2018-06-16";"2019-06-16"
"26072";"Ves";"Poland";"2018-06-16";"2019-06-16"
"26073";"Sasku";"Poland";"2018-06-16";"2026-01-21"
"26074";"M6K3";"Poland";"2018-06-16";"2020-07-11"
"26075";"jtvombaur";"United States of America";"2018-06-16";"2026-07-10"
"26076";"sonofmus";"United States of America";"2018-06-16";"2024-09-28"
"26077";"StuntedBrain";"Scotland";"2018-06-16";"2026-07-03"
"26078";"Tordek_Urside";"Belgium";"2018-06-16";"2019-06-16"
"26079";"Driesel";"Belgium";"2018-06-16";"2020-07-16"
"26080";"elodius";"Belgium";"2018-06-16";"2026-02-12"
"26081";"Ron_Zacapa";"Belgium";"2018-06-16";"2020-07-16"
"26082";"Will_Boston";"France";"2018-06-16";"2026-01-28"
"26083";"thouzer";"Germany";"2018-06-17";"2026-02-02"
"26084";"jerf";"United States of America";"2018-06-17";"2019-06-17"
"26085";"ladybela";"Chile";"2018-06-18";"2019-06-18"
"26086";"reyloco";"Chile";"2018-06-18";"2019-06-18"
"26087";"Crisaxto";"Chile";"2018-06-18";"2020-06-18"
"26088";"kellevandros";"Spain";"2018-06-18";"2020-08-12"
"26089";"L0rdgibby";"Scotland";"2018-06-18";"2026-10-08"
"26090";"Kylerage666";"Scotland";"2018-06-18";"2023-04-24"
"26091";"Groc1";"Scotland";"2018-06-18";"2019-06-18"
"26092";"ChrisRaff88";"Scotland";"2018-06-18";"2025-09-11"
"26093";"Solpugida";"England";"2018-06-18";"2026-04-16"
"26094";"Smiffy666uk";"England";"2018-06-18";"2022-04-30"
"26095";"Joslie";"Italy";"2018-06-18";"2019-06-18"
"26096";"Mastachi3f";"Italy";"2018-06-18";"2019-06-18"
"26097";"SkumBanana";"Italy";"2018-06-18";"2019-06-18"
"26098";"d.maphs";"Australia";"2018-06-19";"2026-03-07"
"26099";"eisenhans";"Germany";"2018-06-19";"2024-01-16"
"26100";"telboy87";"England";"2018-06-19";"2019-06-19"
"26101";"Misque";"Poland";"2018-06-20";"2026-01-21"
"26102";"trollface";"England";"2018-06-20";"2025-09-16"
"26103";"Weeman";"United States of America";"2018-06-21";"2019-06-21"
"26104";"RhurleyColumbus";"United States of America";"2018-06-21";"2020-06-21"
"26105";"Syganiec";"Canada";"2018-06-21";"2025-10-14"
"26106";"Trisevic";"Canada";"2018-06-21";"2025-10-14"
"26107";"MikeLewis";"Canada";"2018-06-21";"2019-06-21"
"26109";"Rambo2369";"Scotland";"2018-06-22";"2024-08-10"
"26110";"incubii54";"Scotland";"2018-06-22";"2021-01-06"
"26111";"grizzlee";"Canada";"2018-06-22";"2023-09-30"
"26112";"RatBody";"United States of America";"2018-06-22";"2019-06-22"
"26113";"Mattrus";"England";"2018-06-23";"2019-06-23"
"26114";"Psuedo_Name";"United States of America";"2018-06-24";"2020-07-19"
"26115";"FeralChicken";"United States of America";"2018-06-24";"2021-01-08"
"26116";"suligane";"Canada";"2018-06-24";"2019-06-24"
"26117";"StuntyLife";"United States of America";"2018-06-24";"2019-06-24"
"26118";"tristan-lab";"Canada";"2018-06-24";"2019-06-24"
"26119";"krougmolotov";"France";"2018-06-25";"2019-06-25"
"26120";"maxwell";"England";"2018-06-25";"2019-06-25"
"26121";"kala";"Spain";"2018-06-25";"2019-06-25"
"26122";"CmdrWrein";"Netherlands";"2018-06-26";"2019-06-26"
"26123";"Valygor";"Netherlands";"2018-06-26";"2019-06-26"
"26124";"MagnoliaFan";"Netherlands";"2018-06-26";"2019-06-26"
"26125";"Sphere";"Netherlands";"2018-06-26";"2019-06-26"
"26126";"Vonny83";"Netherlands";"2018-06-26";"2025-11-18"
"26127";"Deebo";"Netherlands";"2018-06-26";"2026-06-30"
"26128";"TheHoodedVillian";"Netherlands";"2018-06-26";"2021-11-22"
"26129";"Deam";"Netherlands";"2018-06-26";"2019-06-26"
"26130";"MorpheusFT";"Netherlands";"2018-06-26";"2019-06-26"
"26131";"TheDwarfQueen";"Netherlands";"2018-06-26";"2019-06-26"
"26134";"sathyakirin";"France";"2018-06-29";"2019-06-29"
"26135";"podpeintur";"France";"2018-06-29";"2019-06-29"
"26136";"Tiquiades";"Spain";"2018-06-30";"2025-08-18"
"26137";"goldenyoshi";"United States of America";"2018-06-30";"2020-06-30"
"26138";"Xmac";"England";"2018-07-01";"2020-12-30"
"26139";"Gyro";"Scotland";"2018-07-01";"2021-01-06"
"26140";"Mefedron";"Poland";"2018-07-01";"2019-07-01"
"26141";"K.O.Wall";"Poland";"2018-07-01";"2026-01-21"
"26142";"egor250";"England";"2018-07-01";"2023-03-18"
"26143";"Nohbody34";"United States of America";"2018-07-01";"2019-07-01"
"26144";"Kardos";"United States of America";"2018-07-01";"2019-07-01"
"26145";"Blacknar";"United States of America";"2018-07-01";"2019-07-01"
"26146";"Jmerch";"United States of America";"2018-07-01";"2019-07-01"
"26147";"Maya";"United States of America";"2018-07-01";"2019-07-01"
"26148";"Russ";"United States of America";"2018-07-01";"2019-07-01"
"26149";"Bruce";"Italy";"2018-07-02";"2019-07-02"
"26150";"Brina";"Italy";"2018-07-02";"2026-07-11"
"26151";"With_Sprinkles";"Australia";"2018-07-02";"2019-07-02"
"26152";"miniminotaurs";"Australia";"2018-07-02";"2019-07-02"
"26153";"Nacsam";"Spain";"2018-07-02";"2022-09-05"
"26154";"Carlos_SPQR";"Spain";"2018-07-02";"2022-10-21"
"26155";"daschretz";"United States of America";"2018-07-02";"2026-02-07"
"26156";"hordemaster";"England";"2018-07-02";"2025-04-20"
"26157";"thepathologist";"Undisclosed";"2018-07-03";"2025-04-22"
"26158";"strubot";"England";"2018-07-03";"2025-12-13"
"26159";"happiness";"New Zealand";"2018-07-04";"2019-07-04"
"26160";"robangell";"England";"2018-07-04";""
"26161";"Ralsadier";"Chile";"2018-07-04";"2026-06-03"
"26162";"svensson";"France";"2018-07-05";"2019-07-05"
"26163";"bestyj";"Poland";"2018-07-05";"2024-02-25"
"26164";"stickywaxx";"Netherlands";"2018-07-05";"2019-07-05"
"26165";"korosif";"Canada";"2018-07-06";"2019-07-06"
"26166";"mudarra";"Spain";"2018-07-07";"2025-08-05"
"26167";"rass";"Canada";"2018-07-07";"2019-07-07"
"26168";"Danzepan";"England";"2018-07-07";"2024-04-01"
"26169";"naka";"Spain";"2018-07-07";"2019-07-07"
"26170";"discerningdm";"United States of America";"2018-07-07";"2019-07-07"
"26171";"Purpledtentacle";"Spain";"2018-07-08";"2021-02-01"
"26172";"Amoiron";"Spain";"2018-07-08";"2025-12-01"
"26173";"Abadon";"Spain";"2018-07-08";"2019-07-08"
"26174";"Laf";"France";"2018-07-08";"2019-07-08"
"26175";"Tenebris";"France";"2018-07-08";"2019-07-08"
"26177";"MaxIK";"England";"2018-07-09";"2020-07-09"
"26178";"Azyrael";"Germany";"2018-07-09";"2022-07-09"
"26179";"neoacex";"Spain";"2018-07-09";"2019-07-09"
"26180";"canadabb";"Canada";"2018-07-09";"2024-12-31"
"26181";"Varyag";"Germany";"2018-07-09";"2026-01-16"
"26182";"jguy85";"England";"2018-07-11";"2019-07-11"
"26183";"treacleminepicker";"England";"2018-07-11";"2019-07-11"
"26184";"Kraaldel";"Chile";"2018-07-11";"2019-07-11"
"26185";"derekn23";"Czech Republic";"2018-07-11";"2019-07-11"
"26186";"Yuuki";"Poland";"2018-07-12";"2020-09-25"
"26187";"Tequira";"Poland";"2018-07-12";"2019-07-12"
"26188";"luckylee";"Italy";"2018-07-13";"2019-07-13"
"26189";"zombees";"England";"2018-07-13";"2019-07-13"
"26190";"jimbobthegreat83";"England";"2018-07-13";"2019-07-13"
"26192";"chillichangas";"England";"2018-07-14";"2022-05-01"
"26193";"dacrazyorc";"United States of America";"2018-07-14";"2021-07-14"
"26194";"sockett77";"England";"2018-07-15";"2019-07-15"
"26195";"Melfal";"Spain";"2018-07-15";"2024-04-25"
"26196";"Perikordoba";"Spain";"2018-07-15";"2019-07-15"
"26197";"Dragus";"Spain";"2018-07-15";"2019-07-15"
"26198";"Salviusky";"Spain";"2018-07-15";"2026-05-26"
"26199";"Misifu";"Spain";"2018-07-15";"2025-11-22"
"26200";"Jose_Ra";"Spain";"2018-07-15";"2020-07-19"
"26201";"AsheruSwiftwind";"United States of America";"2018-07-16";"2019-07-16"
"26202";"Beard23";"United States of America";"2018-07-16";"2019-07-16"
"26203";"Distop";"Spain";"2018-07-16";"2020-07-16"
"26205";"p776640";"Germany";"2018-07-16";"2020-07-16"
"26206";"Asmodius";"Germany";"2018-07-16";"2026-05-12"
"26207";"HorrorKing";"Germany";"2018-07-16";"2020-07-16"
"26208";"Eicke";"Germany";"2018-07-16";"2029-07-16"
"26209";"brassrobo";"United States of America";"2018-07-17";"2019-07-17"
"26210";"celarain";"Germany";"2018-07-17";"2019-07-17"
"26211";"kyramud";"Italy";"2018-07-17";"2019-07-17"
"26212";"alexrluque";"Spain";"2018-07-17";"2020-07-17"
"26213";"Ashira";"Germany";"2018-07-17";"2031-07-17"
"26214";"Sunny";"Germany";"2018-07-17";"2019-07-17"
"26215";"Duke";"Germany";"2018-07-17";"2019-07-17"
"26216";"Ekogon";"Germany";"2018-07-17";"2039-08-10"
"26217";"Suaron";"Germany";"2018-07-17";"2026-09-18"
"26218";"Yaghul";"Germany";"2018-07-17";"2025-12-01"
"26219";"Ares";"Germany";"2018-07-17";"2025-05-31"
"26220";"Jaronan";"Germany";"2018-07-17";"2025-07-12"
"26222";"averana";"Germany";"2018-07-18";"2019-07-18"
"26223";"Flo98";"Spain";"2018-07-18";"2022-08-24"
"26224";"MiniGhost";"Spain";"2018-07-18";"2022-06-20"
"26225";"RichTaylor";"United States of America";"2018-07-18";"2019-07-18"
"26226";"Meatstrocity";"United States of America";"2018-07-18";"2019-07-18"
"26227";"wlansdon";"United States of America";"2018-07-18";"2019-07-18"
"26228";"Hyp3rk1ll";"United States of America";"2018-07-18";"2019-07-18"
"26229";"Buckbeak";"Italy";"2018-07-19";"2019-07-19"
"26230";"djforcex";"England";"2018-07-19";"2019-07-19"
"26231";"mutantking";"Wales";"2018-07-21";"2019-09-19"
"26232";"Shynzo";"Germany";"2018-07-21";"2019-07-21"
"26233";"elrin";"Belgium";"2018-07-21";"2019-07-21"
"26234";"elmir";"Belgium";"2018-07-21";"2019-07-21"
"26235";"jvj93";"Italy";"2018-07-21";"2019-07-21"
"26236";"BlizzardWizard";"United States of America";"2018-07-21";"2026-03-23"
"26237";"zucchero";"Italy";"2018-07-22";"2032-10-02"
"26238";"giacomo899";"Italy";"2018-07-22";"2019-07-22"
"26239";"dlenok";"United States of America";"2018-07-22";"2026-07-07"
"26240";"z3us1911";"Germany";"2018-07-22";"2022-09-07"
"26241";"luther";"Italy";"2018-07-22";"2019-08-30"
"26242";"Lenzino";"Italy";"2018-07-23";"2019-07-23"
"26243";"Toso";"Italy";"2018-07-23";"2019-07-23"
"26244";"docteurhalf";"France";"2018-07-23";"2019-07-23"
"26245";"MeowMittens";"United States of America";"2018-07-23";"2021-02-23"
"26246";"grubbnuts";"England";"2018-07-23";"2021-05-08"
"26247";"lvtiefighter";"United States of America";"2018-07-24";""
"26248";"Margh_Norway";"Germany";"2018-07-24";"2028-06-16"
"26249";"mjbaz4";"Canada";"2018-07-24";"2028-03-15"
"26250";"maik";"Italy";"2018-07-25";"2019-07-25"
"26251";"gnarlly";"United States of America";"2018-07-25";"2025-08-09"
"26252";"olaf_berserker";"Germany";"2018-07-25";"2020-08-18"
"26253";"moonshiner";"Sweden";"2018-07-25";"2019-07-25"
"26254";"prof70";"Italy";"2018-07-26";"2024-08-28"
"26255";"zuccherina";"France";"2018-07-26";"2019-08-06"
"26256";"public";"France";"2018-07-27";"2026-03-19"
"26257";"Pentxo";"Wales";"2018-07-28";"2023-12-19"
"26258";"6ft6bonehead";"England";"2018-07-28";"2019-07-28"
"26259";"ManickZE";"New Zealand";"2018-07-28";"2024-01-09"
"26260";"IdleTwitch";"New Zealand";"2018-07-28";"2020-11-29"
"26261";"aussenposten";"Germany";"2018-07-29";"2019-07-29"
"26262";"WSORAN";"Spain";"2018-07-30";"2026-01-08"
"26263";"NickNaborro";"Spain";"2018-07-30";"2026-02-16"
